"id","ac","benchmarksoilflag","soiltaxclasslastupdated","depthErrors","ocrErrors"
"YAP",3158,FALSE,2006,TRUE,FALSE
"GIBNEY",3123,FALSE,2006,TRUE,FALSE
"VITZTHUM",3080,FALSE,2003,TRUE,FALSE
"ZEUGIRDOR",3059,FALSE,2009,TRUE,TRUE
"GLEASON",3000,FALSE,2004,TRUE,FALSE
"GANSNER",3000,FALSE,2001,TRUE,TRUE
"PARAGON",2981,FALSE,2009,TRUE,FALSE
"MEDICI",2941,FALSE,2004,TRUE,FALSE
"BLANKOUT",2936,FALSE,2004,TRUE,FALSE
"VLECK",2880,FALSE,1997,TRUE,FALSE
"MIERUF",2836,FALSE,2004,TRUE,TRUE
"HAVENSNECK",2721,FALSE,2006,TRUE,FALSE
"MUSTY",2710,FALSE,2001,TRUE,FALSE
"PROVIG",2632,FALSE,1997,TRUE,FALSE
"HOBIT",2569,FALSE,1998,TRUE,FALSE
"DEWMINE",2538,FALSE,1997,TRUE,TRUE
"BARHISKEY",2494,FALSE,2001,TRUE,FALSE
"GUERIN",2453,FALSE,2013,TRUE,FALSE
"CARLAIN",2394,FALSE,2003,TRUE,FALSE
"NARBAITZ",2359,FALSE,2003,TRUE,TRUE
"KEPHART",2345,FALSE,2006,TRUE,FALSE
"SMITHNECK",2335,FALSE,2003,TRUE,TRUE
"WEBILE",2283,FALSE,2016,TRUE,FALSE
"MEDLAKE",2242,FALSE,2007,TRUE,TRUE
"LAOLAO",2212,FALSE,2006,TRUE,FALSE
"KAHANUI",2208,FALSE,2000,TRUE,FALSE
"ELAM",2205,FALSE,2004,TRUE,FALSE
"TREGONING",2175,FALSE,1998,TRUE,FALSE
"NODUR",2143,FALSE,1997,TRUE,FALSE
"KILAUEA",2050,FALSE,2008,FALSE,TRUE
"SHENANDOAH",2023,FALSE,1997,FALSE,TRUE
"TWINBUTTES",2016,FALSE,2007,TRUE,TRUE
"BEARGULCH",1970,FALSE,1998,TRUE,FALSE
"BELLAVISTA",1966,FALSE,2003,TRUE,FALSE
"TULELAKE",1943,FALSE,1997,FALSE,TRUE
"PAPEEK",1904,FALSE,2008,FALSE,TRUE
"OQUIN",1890,FALSE,1998,TRUE,FALSE
"IVERSEN",1853,FALSE,2003,TRUE,FALSE
"DARBY",1840,FALSE,2005,TRUE,FALSE
"REINECKE",1813,FALSE,1998,TRUE,FALSE
"KOOLAU",1696,TRUE,2000,TRUE,TRUE
"HARECREEK",1643,FALSE,2003,TRUE,FALSE
"VANVOR",1633,FALSE,2003,TRUE,FALSE
"KITTLESON",1602,FALSE,2000,TRUE,TRUE
"TABECHEDING",1587,FALSE,2006,TRUE,FALSE
"BIGHILL",1575,FALSE,2004,TRUE,TRUE
"MANTON",1524,FALSE,2007,TRUE,TRUE
"COMPTCHE",1456,FALSE,2004,TRUE,FALSE
"TISHAR",1442,FALSE,2003,TRUE,TRUE
"SUP",1441,FALSE,1999,FALSE,TRUE
"QUAKING",1438,FALSE,2007,TRUE,FALSE
"STOCKEL",1414,FALSE,2005,FALSE,TRUE
"POLEBAR",1404,FALSE,1987,FALSE,TRUE
"NOYO",1402,FALSE,2006,TRUE,TRUE
"SNOWBRIER",1368,FALSE,2001,TRUE,FALSE
"SLACREEK",1341,FALSE,2004,TRUE,FALSE
"DEMOGUL",1270,FALSE,2004,TRUE,FALSE
"BURIBURI",1234,FALSE,2003,TRUE,FALSE
"OLOKUI",1207,FALSE,2001,TRUE,TRUE
"KEAAU",1202,FALSE,2000,TRUE,FALSE
"CARGENT",1198,FALSE,1998,TRUE,FALSE
"KILLET",1158,FALSE,2001,TRUE,FALSE
"PENDOLA",1095,FALSE,2004,TRUE,TRUE
"NEKKEN",1088,FALSE,2006,TRUE,FALSE
"DEKKAS",1055,FALSE,2006,TRUE,FALSE
"LOSTPOINT",951,FALSE,2019,TRUE,FALSE
"GLENBLAIR",927,FALSE,2004,TRUE,FALSE
"FISHROCK",909,FALSE,2003,TRUE,TRUE
"THREEFORKS",893,FALSE,1999,TRUE,FALSE
"SHASTINA",827,FALSE,2004,TRUE,TRUE
"GIBWELL",814,FALSE,2006,TRUE,TRUE
"HAMMERSLEY",777,FALSE,2001,TRUE,FALSE
"CABLAB",766,FALSE,2017,TRUE,FALSE
"BANADERU",759,FALSE,2006,TRUE,TRUE
"DENTDRAW",662,FALSE,1999,TRUE,FALSE
"DOMPIER",505,FALSE,2005,TRUE,FALSE
"CAMPTANK",237,FALSE,2007,TRUE,FALSE
"ZANE",NA,FALSE,2001,TRUE,TRUE
"TOURNQUIST",NA,FALSE,2003,TRUE,TRUE
"SURVYA",NA,FALSE,2007,TRUE,TRUE
"STOPATOE",NA,FALSE,2001,TRUE,FALSE
"SAWABE",NA,FALSE,1997,TRUE,FALSE
"HONEYDEW",NA,FALSE,2003,TRUE,TRUE
"CIMA",NA,FALSE,2006,TRUE,FALSE
