"id","name","top","bottom","dry_hue","dry_value","dry_chroma","moist_hue","moist_value","moist_chroma"
"NAKNEK","011",41,23,NA,NA,NA,"5YR","3","3"
"NAKWASINA","Oa",20,0,NA,NA,NA,NA,NA,NA
"NANWALEK","Oe",5,0,NA,NA,NA,"10YR","2","2"
"NAUKATI","Oe",8,0,NA,NA,NA,"10YR","2","1"
"NAUKATI","Oi",13,8,NA,NA,NA,NA,NA,NA
"OGTNA","Oa",5,0,NA,NA,NA,"10YR","2","1"
"OGTNA","Oi",15,5,NA,NA,NA,"2.5YR","3","1"
"PARTOFSHIKOF","Oa",8,0,NA,NA,NA,NA,NA,NA
"PARTOFSHIKOF","Oi",30,8,NA,NA,NA,NA,NA,NA
"PARTOV","02",3,0,NA,NA,NA,"10YR","2","1"
"PERIL","Oa",5,0,NA,NA,NA,NA,NA,NA
"PERIL","Oi",8,5,NA,NA,NA,NA,NA,NA
"PERIL","Cl",25,36,NA,NA,NA,"2.5Y","4","3"
"PETREL","Oi2",8,0,NA,NA,NA,"N","2","0"
"PETREL","Oi1",18,8,NA,NA,NA,NA,NA,NA
"PETROF","Oe",3,0,NA,NA,NA,"10YR","2","2"
"PURCHES","02",5,0,NA,NA,NA,"10YR","2","1"
"PURCHES","01",8,5,NA,NA,NA,NA,NA,NA
"PUSTOI","01",8,0,NA,NA,NA,"5YR","2","2"
"REMEDIOS","Oi",5,3,NA,NA,NA,NA,NA,NA
"SELDOVIA","Oe",5,0,NA,NA,NA,"10YR","2","2"
"SITKA","Oa",5,0,NA,NA,NA,NA,NA,NA
"SITKA","Oi",8,5,NA,NA,NA,NA,NA,NA
"SKAGWAY","Oi",10,5,NA,NA,NA,NA,NA,NA
"SLODUC","0a",18,0,NA,NA,NA,"5YR","2.5","2"
"SLODUC","0i",25,18,NA,NA,NA,"5YR","3","2"
"SNETTISHAM","Oa",8,0,NA,NA,NA,NA,NA,NA
"SNETTISHAM","Oi",15,8,NA,NA,NA,NA,NA,NA
"SOAKPAK","02",3,0,NA,NA,NA,"5YR","2","1"
"SPASSKI","Oa",33,0,NA,NA,NA,NA,NA,NA
"SPASSKI","Oi",36,33,NA,NA,NA,NA,NA,NA
"ST. NICHOLAS","Oa",10,0,NA,NA,NA,"5R","2","1"
"ST. NICHOLAS","Oi",18,10,NA,NA,NA,NA,NA,NA
"STANEY","0'i1",10,58,NA,NA,NA,NA,NA,NA
"STUCK","Oi",8,0,NA,NA,NA,"5YR","3","2"
"SUKOI","Oe",10,0,NA,NA,NA,"5YR","2.5","2"
"TAKOTNA","01",5,0,NA,NA,NA,"5YR","2","1"
"TALUWIK","Oe",3,0,NA,NA,NA,NA,NA,NA
"TAWAH","01",8,0,NA,NA,NA,"5YR","3","3"
"TOKEEN","Oe",28,0,NA,NA,NA,"10R","2.5","2"
"TOKEEN","Oi",30,28,NA,NA,NA,NA,NA,NA
"TOLSONA","Oi",20,10,NA,NA,NA,"5YR","2.5","2"
"TOLSTOI","0e",5,0,NA,NA,NA,"5YR","2.5","2"
"TOLSTOI","0i",10,5,NA,NA,NA,NA,NA,NA
"TONOWEK","Oi",3,0,NA,NA,NA,NA,NA,NA
"TRAITORS","Oi",15,5,NA,NA,NA,NA,NA,NA
"TULIK","02",5,0,NA,NA,NA,"5YR","2","2"
"TUPUKNUK","01",10,0,NA,NA,NA,"5YR","2","2"
"TUXEKAN","Oa",5,0,NA,NA,NA,"N","2","0"
"ULLOA","Oe",8,0,NA,NA,NA,"2.5YR","2","2"
"ULLOA","Oi",10,8,NA,NA,NA,NA,NA,NA
"UMIAT","02",8,0,NA,NA,NA,"5YR","2","1"
"UMIAT","01",20,8,NA,NA,NA,"5YR","2","2"
"UNAKWIK","Oil",0,8,NA,NA,NA,NA,NA,NA
"VERSTOVIA","Oe",10,0,NA,NA,NA,NA,NA,NA
"VIXEN","Oa",3,0,NA,NA,NA,"5YR","2.5","1"
"VIXEN","Oi",8,3,NA,NA,NA,NA,NA,NA
"WADLEIGH","Oe",10,0,NA,NA,NA,"5YR","2.5","1"
"WADLEIGH","Oi",13,10,NA,NA,NA,NA,NA,NA
"WASILLA","0e",10,25,NA,NA,NA,"10YR","2","2"
"YAKOBI","Oa",13,0,NA,NA,NA,"5YR","2.5","1"
"YAKOBI","Oi",18,13,NA,NA,NA,NA,NA,NA
"YUKON","01",20,0,NA,NA,NA,"5YR","2","1"
