"id","name","top","bottom","dry_hue","dry_value","dry_chroma","moist_hue","moist_value","moist_chroma"
"GERMANY","2BAt",56,124,"l0YR","5","4","l0YR","4","3"
"GERMANY","2Bt",124,183,"l0YR","5","4","7.5YR","4","4"
"GILES","Oe",3,0,NA,NA,NA,NA,NA,NA
"GRENET","0i",3,10,NA,NA,NA,NA,NA,NA
"GROTTO","02",3,5,NA,NA,NA,NA,NA,NA
"GROTTO","01",5,3,NA,NA,NA,NA,NA,NA
"GUEMES","01",3,20,NA,NA,NA,NA,NA,NA
"HANNEGAN","O1",13,10,NA,NA,NA,NA,NA,NA
"HARTNIT","O1",18,15,NA,NA,NA,NA,NA,NA
"HAZELCAMP","0i",3,13,NA,NA,NA,NA,NA,NA
"HAZELDELL","Oa",5,0,NA,NA,NA,NA,NA,NA
"HEMCROSS","0i",0,5,NA,NA,NA,NA,NA,NA
"HOVDE","A",0,23,NA,NA,NA,"l0YR","3","2"
"HOVDE","2C4",99,152,"l0YR","4","2","l0YR","3","2"
"HOVDE","2C2",NA,74,"l0YR","5","3","l0YR","4","3"
"HOVDE","0i",NA,1554,NA,NA,NA,NA,NA,NA
"HOZOMEEN","Oi",15,13,NA,NA,NA,NA,NA,NA
"HUMSKEL","01",3,5,NA,NA,NA,NA,NA,NA
"ILLABOT","02",3,8,NA,NA,NA,NA,NA,NA
"ILLABOT","01",8,3,NA,NA,NA,NA,NA,NA
"JACKMAN","0i",10,38,NA,NA,NA,NA,NA,NA
"JACKNIFE","Btl",48,86,"7.5YR","3","2","7.5YR","3","2"
"JOJO","0i",5,18,NA,NA,NA,NA,NA,NA
"JORGENSEN","Oi",46,18,NA,NA,NA,NA,NA,NA
"JUG","Oi",10,3,NA,NA,NA,NA,NA,NA
"JUNTURA","All",0,3,"10YR","5","2","10YR","2","2"
"KACHESS","0i",0,5,NA,NA,NA,NA,NA,NA
"KALEETAN","O1",10,8,NA,NA,NA,NA,NA,NA
"KANASKAT","Oi",5,3,NA,NA,NA,NA,NA,NA
"KATULA","0e",5,8,NA,NA,NA,NA,NA,NA
"KATULA","0i",18,5,NA,NA,NA,NA,NA,NA
"KINGMONT","El",0,71,"l0YR","7","3","l0YR","5","4"
"KINGMONT","Btl",71,91,"l0YR","6","3","l0YR","4","3"
"KINGMONT","Bt2",91,152,"l0YR","6","4","l0YR","5","4"
"KINGMONT","E2",NA,71,"l0YR","7","3","l0YR","5","4"
"KIPER","0e",0,3,NA,NA,NA,NA,NA,NA
"KITSAP","Bwl",15,25,"10YR","6","3","10YR","4","3"
"KLAWATTI","0i",18,13,NA,NA,NA,NA,NA,NA
"KUCKUP","0i",3,15,NA,NA,NA,NA,NA,NA
"KULSHAN","Oi",18,5,NA,NA,NA,NA,NA,NA
"LACONNER","Bwl",8,25,"10YR","6","3","10YR","4","3"
"LACONNER","Cl",51,84,"2.5Y","5","4","2.5Y","4","2"
"LASTANCE","0e",3,5,NA,NA,NA,"10YR","2","1"
"LASTANCE","0i",5,30,NA,NA,NA,NA,NA,NA
"LEMAH","0e",0,1,NA,NA,NA,NA,NA,NA
"LEMOLO","Oi",15,13,NA,NA,NA,NA,NA,NA
"LITTLESALMON","2Cl",79,109,"10YR","5","2","10YR","6","2"
"LONESTAR","Oi",8,5,NA,NA,NA,NA,NA,NA
"LOPER","Oa",5,0,NA,NA,NA,NA,NA,NA
"LYNNWOOD","Oi",8,5,NA,NA,NA,NA,NA,NA
"MADRAK","A",3,5,"l0YR","4","2","10YR","3","2"
"MADRAK","Bwl",5,25,"7.5YR","5","4","7.5YR","3","4"
"MELAKWA","O1",8,3,NA,NA,NA,NA,NA,NA
"MELHORN","Oi",5,0,NA,NA,NA,NA,NA,NA
"MINNIEPEAK","2Bwl",30,41,"10YR","8","1","10YR","7","1"
"MONTBORNE","0e",8,20,NA,NA,NA,NA,NA,NA
"MOWICH","Oi",20,13,NA,NA,NA,NA,NA,NA
"MUTTON","Oi",3,0,NA,NA,NA,NA,NA,NA
"NARDMONT","Oi",5,0,NA,NA,NA,NA,NA,NA
"NAREL","01",13,41,NA,NA,NA,NA,NA,NA
"NATIONAL","2Cl",104,124,"10YR","6","3","10YR","4","4"
"NATKIM","0i",0,1,NA,NA,NA,NA,NA,NA
"NATKIM","0e",1,3,NA,NA,NA,NA,NA,NA
"NETRAC","Al",0,5,"l0YR","5",NA,"l0YR","3",NA
"NETRAC","Cl",5,18,"l0YR","8","3","l0YR","5",NA
