"id","name","top","bottom","dry_hue","dry_value","dry_chroma","moist_hue","moist_value","moist_chroma"
"KELVIN","Oi",5,0,NA,NA,NA,"10YR","2","1"
"METIGOSHE","Oi",5,0,NA,NA,NA,"10YR","2","1"
"OLGA","Oi",3,0,NA,NA,NA,NA,NA,NA
"ROLETTE","Oe",5,0,NA,NA,NA,"10YR","2","2"
"WAMDUSKA","Oe",5,0,NA,NA,NA,"10YR","2","1"
