"id","name","top","bottom","dry_hue","dry_value","dry_chroma","moist_hue","moist_value","moist_chroma"
"GERMANY","Al",0,5,"7.5YR","3","2","l0YR","2","2"
"GERMANY","A2",5,56,"7.5YR","4","4","l0YR","3","3"
"GERMANY","2BAt",56,124,"l0YR","5","4","l0YR","4","3"
"GERMANY","2Bt",124,183,"l0YR","5","4","7.5YR","4","4"
"GILES","Oe",3,0,NA,NA,NA,NA,NA,NA
"GROTTO","O2",3,0,NA,NA,NA,NA,NA,NA
"GROTTO","O1",5,3,NA,NA,NA,NA,NA,NA
"GROVE","Oe",3,0,NA,NA,NA,NA,NA,NA
"GROVE","Oi",6,3,NA,NA,NA,NA,NA,NA
"GUEMES","O1",3,0,NA,NA,NA,NA,NA,NA
"HANNEGAN","O2",10,0,NA,NA,NA,NA,NA,NA
"HANNEGAN","O1",13,10,NA,NA,NA,NA,NA,NA
"HARTNIT","O2",15,0,NA,NA,NA,NA,NA,NA
"HARTNIT","O1",18,15,NA,NA,NA,NA,NA,NA
"HAZELDELL","Oa",5,0,NA,NA,NA,NA,NA,NA
"HEISLER","Oa",1,0,NA,NA,NA,NA,NA,NA
"HEISLER","OI",3,1,NA,NA,NA,NA,NA,NA
"HOFFSTADT","Oe",5,0,NA,NA,NA,NA,NA,NA
"HOODSPORT","Oe",3,0,NA,NA,NA,"5YR","2","1"
"HOODSPORT","Oi",6,3,NA,NA,NA,NA,NA,NA
"HOVDE","A",0,23,NA,NA,NA,"l0YR","3","2"
"HOVDE","Oi",3,0,NA,NA,NA,NA,NA,NA
"HOVDE","2C2",33,74,"l0YR","5","3","l0YR","4","3"
"HOVDE","2C4",99,152,"l0YR","4","2","l0YR","3","2"
"HOZOMEEN","Oa",13,0,NA,NA,NA,NA,NA,NA
"HOZOMEEN","Oi",15,13,NA,NA,NA,NA,NA,NA
"HUMSKEL","O1",3,0,NA,NA,NA,NA,NA,NA
"ILLABOT","O2",3,0,NA,NA,NA,NA,NA,NA
"ILLABOT","O1",8,3,NA,NA,NA,NA,NA,NA
"JACKMAN","Oi",10,0,NA,NA,NA,NA,NA,NA
"JORGENSEN","Oe",18,0,NA,NA,NA,NA,NA,NA
"JORGENSEN","Oi",46,18,NA,NA,NA,NA,NA,NA
"JUG","Oa",3,0,NA,NA,NA,NA,NA,NA
"JUG","Oi",10,3,NA,NA,NA,NA,NA,NA
"KALEETAN","O2",8,0,NA,NA,NA,"5YR","2.5","2"
"KALEETAN","O1",10,8,NA,NA,NA,NA,NA,NA
"KANASKAT","Oa",3,0,NA,NA,NA,"10YR","2","1"
"KANASKAT","Oi",5,3,NA,NA,NA,NA,NA,NA
"KATULA","Oe",5,0,NA,NA,NA,NA,NA,NA
"KATULA","Oi",18,5,NA,NA,NA,NA,NA,NA
"KINDY","Oa",1,0,NA,NA,NA,NA,NA,NA
"KINDY","Oi",6,1,NA,NA,NA,NA,NA,NA
"KINGMONT","El",0,36,"l0YR","7","3","l0YR","5","4"
"KINGMONT","Oi",1,0,NA,NA,NA,NA,NA,NA
"KINGMONT","E2",36,71,"l0YR","7","3","l0YR","5","4"
"KINGMONT","Btl",71,91,"l0YR","6","3","l0YR","4","3"
"KINGMONT","Bt2",91,152,"l0YR","6","4","l0YR","5","4"
"KITSAP","Bwl",15,25,"10YR","6","3","10YR","4","3"
"KLAWATTI","Oa",13,0,NA,NA,NA,NA,NA,NA
"KLAWATTI","Oi",18,13,NA,NA,NA,NA,NA,NA
"KOERLING","Bwl",23,56,"10YR","6","3","10YR","4","3"
"KULSHAN","Oa",5,0,NA,NA,NA,NA,NA,NA
"KULSHAN","Oi",18,5,NA,NA,NA,NA,NA,NA
"LACONNER","Bwl",8,25,"10YR","6","3","10YR","4","3"
"LACONNER","Cl",51,84,"2.5Y","5","4","2.5Y","4","2"
"LAGITOS","Oi",5,0,NA,NA,NA,NA,NA,NA
"LAGITOS","C1",51,1,"5Y","8","1","5Y","6","2"
"LE BAR","Oe",1,0,NA,NA,NA,NA,NA,NA
"LE BAR","Oi",3,1,NA,NA,NA,NA,NA,NA
"LEDOW","O",5,0,NA,NA,NA,NA,NA,NA
"LEMOLO","Oa",13,0,NA,NA,NA,"10YR","2","1"
"LEMOLO","Oi",15,13,NA,NA,NA,NA,NA,NA
"LONESTAR","Oa",5,0,NA,NA,NA,NA,NA,NA
"LONESTAR","Oi",8,5,NA,NA,NA,NA,NA,NA
"LOPER","Oa",5,0,NA,NA,NA,NA,NA,NA
"LYNNWOOD","Oa",5,0,NA,NA,NA,NA,NA,NA
"LYNNWOOD","Oi",8,5,NA,NA,NA,NA,NA,NA
"MADRAK","A",3,5,"l0YR","4","2","10YR","3","2"
"MADRAK","Bwl",5,25,"7.5YR","5","4","7.5YR","3","4"
"MAL","Oa",3,0,NA,NA,NA,NA,NA,NA
"MARBLEMOUNT","Oe",8,0,NA,NA,NA,NA,NA,NA
"MASHEL","Oe",8,0,NA,NA,NA,NA,NA,NA
"MCDOUG","Oi",3,0,NA,NA,NA,NA,NA,NA
"MELAKWA","O2",3,0,NA,NA,NA,NA,NA,NA
"MELAKWA","O1",8,3,NA,NA,NA,NA,NA,NA
"MINNIEPEAK","Oi",5,0,NA,NA,NA,NA,NA,NA
"MINNIEPEAK","2Bwl",30,41,"10YR","8","1","10YR","7","1"
"MONTBORNE","Oe",8,0,NA,NA,NA,NA,NA,NA
"MOWICH","Oa",13,0,NA,NA,NA,NA,NA,NA
"MOWICH","Oi",20,13,NA,NA,NA,NA,NA,NA
"MULHOLLAND","Oe",4,0,NA,NA,NA,NA,NA,NA
"MURNEN","Oe",3,0,NA,NA,NA,NA,NA,NA
"NAGROM","Oa",1,0,NA,NA,NA,NA,NA,NA
"NAGROM","Oi",4,1,NA,NA,NA,NA,NA,NA
"NARDINE","Oi",3,0,NA,NA,NA,NA,NA,NA
"NARDMONT","Oi",5,0,NA,NA,NA,NA,NA,NA
"NAREL","O1",13,0,NA,NA,NA,NA,NA,NA
"NARGAR","O2",1,0,NA,NA,NA,"10YR","2","1"
"NARGAR","O1",3,1,NA,NA,NA,NA,NA,NA
"NATAPOC","Oi",1,0,NA,NA,NA,NA,NA,NA
"NATI","Oa",8,0,NA,NA,NA,NA,NA,NA
"NATI","Oi",9,8,NA,NA,NA,NA,NA,NA
"NATIONAL","Oa",5,0,NA,NA,NA,"5YR","2","1"
"NATIONAL","2Cl",104,124,"10YR","6","3","10YR","4","4"
"NETRAC","Al",0,5,"l0YR","5",NA,"l0YR","3",NA
"NETRAC","O1",3,3,NA,NA,NA,NA,NA,NA
"NETRAC","Cl",5,18,"l0YR","8","3","l0YR","5",NA
"NETRAC","2Alb",18,25,"l0YR","4","3","l0YR","3","2"
"NETRAC","2B2b",25,53,"l0YR","5","3","l0YR","3","4"
"NETRAC","2C2",53,152,"l0YR","4","3","l0YR","3","4"
"NEWAUKUM","A",0,23,"l0YR","4","3","l0YR","2","2"
