"id","name","top","bottom","dry_hue","dry_value","dry_chroma","moist_hue","moist_value","moist_chroma"
"FREELAND","Btl",33,51,NA,NA,NA,"10YR","4","4"
"KEYESPOINT","Bgl",18,46,NA,NA,NA,"10YR","4","2"
"OPENLAKE","Bgl",18,33,NA,NA,NA,"10YR","4","2"
"PAILO","A",3,8,NA,NA,NA,"l0YR","3","2"
"PAILO","BE",8,43,NA,NA,NA,"l0YR","5","6"
"PAILO","Btl",43,89,NA,NA,NA,"l0YR","5","6"
"RED HILLS","Oi",3,0,NA,NA,NA,NA,NA,NA
"SWAFFORD","Btl",20,30,NA,NA,NA,"7.5YR","4","6"
