"id","name","top","bottom","dry_hue","dry_value","dry_chroma","moist_hue","moist_value","moist_chroma"
"SHAKER","0e",0,5,NA,NA,NA,"10YR","2","1"
"WESTBROOK","0e1",0,25,"10YR","4","1","10YR","3","1"
"WESTBROOK","0e2",25,102,"10YR","4","1","10YR","3","1"
"WESTBROOK","0e3",102,122,"10YR","4","1","5Y","3","2"
